__id;Geo Point;Geo Shape;gml_id;objectid;id_voie;nom_voie;code_insee;nom_commune;type;nom;domaine;surface;nb_pl;categorie;payant;handicape;commentaire;projet_final;tranche_icu;potentiel_photovoltaique;audiar_score_simple;planification
1787;48.098580021872955, -1.6373974731148508;"{""coordinates"": [[-1.637397473114851, 48.098580021872955]], ""type"": ""MultiPoint""}";v_parking.276;276;8583;Avenue du Haut Sancé;35238;Rennes;Parking usuel;Avenue du Haut Sancé;Public intercommunal;868;20;Moins de 50 places;Non;Oui;Parcelle KR 281 à diviser;Dérogation économique (score < 5);Inférieur à 4°;Ensoleillement insuffisant;0;Non renseigné
1789;48.091145470065975, -1.65619055865185;"{""coordinates"": [[-1.65619055865185, 48.091145470065975]], ""type"": ""MultiPoint""}";v_parking.278;278;8988;Boulevard Léon Grimault;35238;Rennes;Parking usuel;Boulevard Léon Grimault;Public intercommunal;1115;35;Moins de 50 places;Non;Oui;Parcelle LP 99;Dérogation économique (score < 5);Inférieur à 4°;Ensoleillement insuffisant;0;Non renseigné
1790;48.09240308607222, -1.6339552173908272;"{""coordinates"": [[-1.633955217390827, 48.09240308607222]], ""type"": ""MultiPoint""}";v_parking.282;282;8998;Rue Louis Kérautret-Botmel;35238;Rennes;Parking usuel;Rue Louis Kérautret Botmel;Public intercommunal;865;28;Moins de 50 places;Non;Oui;DP;Dérogation économique (score < 5);Inférieur à 4°;Inférieur à 36 kWc;4;Non renseigné
1791;48.08654310605078, -1.6769010231583525;"{""coordinates"": [[-1.676901023158353, 48.08654310605078]], ""type"": ""MultiPoint""}";v_parking.286;286;9589;Rue de Suède;35238;Rennes;Parking usuel;Rue de Suéde;Public intercommunal;775;30;Moins de 50 places;Non;Non;Parcelle LW 70 à diviser;Dérogation économique (score < 5);Inférieur à 5°;Ensoleillement insuffisant;0;Non renseigné
1792;48.08693802985817, -1.6809915254443222;"{""coordinates"": [[-1.680991525444322, 48.08693802985817]], ""type"": ""MultiPoint""}";v_parking.288;288;9589;Rue de Suède;35238;Rennes;Parking usuel;Rue de Suéde;Public intercommunal;450;22;Moins de 50 places;Non;Oui;Parcelle CW 557 à diviser;Dérogation économique (score < 5);Inférieur à 4°;Ensoleillement insuffisant;0;Non renseigné
1794;48.041889916417425, -1.6665267333063116;"{""coordinates"": [[-1.666526733306312, 48.041889916417425]], ""type"": ""MultiPoint""}";v_parking.305;305;2141;Place Pierre Croc;35206;Noyal-Châtillon-sur-Seiche;Parking usuel;Place Pierre Croc;Public intercommunal;560;16;Moins de 50 places;Non;Oui;;Dérogation économique (score < 5);Inférieur à 3°;Inférieur à 36 kWc;4;Non renseigné
1795;48.08785456124607, -1.6819177122676041;"{""coordinates"": [[-1.681917712267604, 48.08785456124607]], ""type"": ""MultiPoint""}";v_parking.307;307;8870;Avenue du Canada;35238;Rennes;Parking usuel;Avenue du Canada;Public intercommunal;1600;60;De 50 à 100 places;Non;Oui;Parcelle CW 557 à diviser;Dérogation ICU +4°;Inférieur à 5°;De 100 à 300 kWc;7;Non renseigné
1797;48.083815232293276, -1.6916826580597668;"{""coordinates"": [[-1.691682658059767, 48.083815232293276]], ""type"": ""MultiPoint""}";v_parking.329;329;9983;Avenue Georges Graff;35238;Rennes;Parking usuel;Rue Georges  Graff;Public intercommunal;555;15;Moins de 50 places;Non;Oui;;Dérogation économique (score < 5);Inférieur à 4°;Ensoleillement insuffisant;0;Non renseigné
1798;48.08889374188105, -1.6798229537303944;"{""coordinates"": [[-1.679822953730394, 48.08889374188105]], ""type"": ""MultiPoint""}";v_parking.345;345;8861;Boulevard Albert 1er;35238;Rennes;Parking usuel;Boulevard Albert 1er;Public intercommunal;654;16;Moins de 50 places;Non;Oui;Parcelle CW 557 à diviser;Dérogation économique (score < 5);Inférieur à 5°;Ensoleillement insuffisant;0;Non renseigné
1800;48.12472594584231, -1.636280166265654;"{""coordinates"": [[-1.636280166265654, 48.12472594584231]], ""type"": ""MultiPoint""}";v_parking.361;361;9815;Square Amiral André Roux;35238;Rennes;Parking usuel;Square Amiral André Roux;Public intercommunal;280;15;Moins de 50 places;Non;Oui;Domaine public;Dérogation économique (score < 5);Inférieur à 4°;Inférieur à 36 kWc;4;Non renseigné
1802;48.12848530870442, -1.6623932954548615;"{""coordinates"": [[-1.662393295454861, 48.12848530870442]], ""type"": ""MultiPoint""}";v_parking.392;392;9502;Avenue de Rochester;35238;Rennes;Parking usuel;;Public intercommunal;1640;85;De 50 à 100 places;Non;Oui;;Dérogation ICU +4°;Inférieur à 5°;Inférieur à 36 kWc;5;Non renseigné
1804;48.13222431243347, -1.653967222560131;"{""coordinates"": [[-1.653967222560131, 48.13222431243347]], ""type"": ""MultiPoint""}";v_parking.399;399;9691;Rue des Longs Prés;35238;Rennes;Parking usuel;Rue des Longs Prés;Public intercommunal;205;6;Moins de 50 places;Non;Oui;Parcelle communale IN 428 à diviser;Dérogation économique (score < 5);Inférieur à 4°;Ensoleillement insuffisant;0;Non renseigné
1805;47.990392132236764, -1.6156041467090316;"{""coordinates"": [[-1.615604146709032, 47.990392132236764]], ""type"": ""MultiPoint""}";v_parking.412;412;28;Rue Georges Brassens;35032;Bourgbarré;Parking usuel;Rue Georges Brassens - Ecole Elémentaire;Public intercommunal;380;16;Moins de 50 places;Non;Oui;La Commune considère que des ombrières ne sont aps appropriés.Réponse apportée : Ce parking ayant une surface inférieure à 1500 m2 ne sera pas étudié en première phase;Ombrière photovoltaïque;Non renseigné;Inférieur à 36 kWc;5;Non renseigné
1806;47.97866002183839, -1.5841537462641537;"{""coordinates"": [[-1.584153746264154, 47.97866002183839]], ""type"": ""MultiPoint""}";v_parking.432;432;389;Rue du Point du Jour;35088;Corps-Nuds;Parking usuel;Rue du Point du Jour;Public intercommunal;952;;Moins de 50 places;Non renseigné;Non renseigné;stationnement sur linéaire de voie;Dérogation contrainte d'urbanisme;Non renseigné;Inférieur à 36 kWc;3;Non renseigné
1807;48.013886610405436, -1.5949924703670217;"{""coordinates"": [[-1.594992470367022, 48.013886610405436]], ""type"": ""MultiPoint""}";v_parking.458;458;1074;Chemin de la Gare;35250;Saint-Armel;Parking usuel;Chemin de la Gare;Public intercommunal;285;15;Moins de 50 places;Non;Non;;Dérogation économique (score < 5);Non renseigné;Inférieur à 36 kWc;4;Non renseigné
1809;48.04452194728946, -1.66031238187852;"{""coordinates"": [[-1.66031238187852, 48.04452194728946]], ""type"": ""MultiPoint""}";v_parking.490;490;2133;Rue de Vern;35206;Noyal-Châtillon-sur-Seiche;Parking usuel;Rue de Vern;Public intercommunal;1390;44;Moins de 50 places;Non;Oui;;Ombrière photovoltaïque;Inférieur à 3°;De 36 à 100 kWc;5;Non renseigné
1810;48.0442997924836, -1.6598872947116188;"{""coordinates"": [[-1.659887294711619, 48.0442997924836]], ""type"": ""MultiPoint""}";v_parking.492;492;2133;Rue de Vern;35206;Noyal-Châtillon-sur-Seiche;Parking usuel;Rue de Vern2;Public intercommunal;410;17;Moins de 50 places;Non;Oui;;Dérogation économique (score < 5);Inférieur à 3°;Ensoleillement insuffisant;0;Non renseigné
1812;48.01816699897584, -1.7077246440517049;"{""coordinates"": [[-1.707724644051705, 48.01816699897584]], ""type"": ""MultiPoint""}";v_parking.502;502;2639;Rue Henri Guérin;35363;Pont-Péan;Parking usuel;Rue Henri Guérin;Public intercommunal;3030;80;De 50 à 100 places;Non;Oui;;Dérogation enjeu biodiversité;Non renseigné;De 36 à 100 kWc;6;Non renseigné
1813;47.978849103744096, -1.5883945031187723;"{""coordinates"": [[-1.588394503118772, 47.978849103744096]], ""type"": ""MultiPoint""}";v_parking.503;503;4176;Place de la Rue des Trois Marie;35088;Corps-Nuds;Parking usuel;Place de la Rue des Trois Marie;Public intercommunal;430;19;Moins de 50 places;Non;Oui;;Dérogation contrainte d'urbanisme;Non renseigné;Inférieur à 36 kWc;2;Non renseigné
1814;48.178221021561384, -1.7363218438575294;"{""coordinates"": [[-1.736321843857529, 48.178221021561384]], ""type"": ""MultiPoint""}";v_parking.506;506;4247;Rue du Moulin Neuf;35059;la Chapelle-des-Fougeretz;Parking usuel;Rue du Moulin Neuf - Cimetière;Public intercommunal;540;17;Moins de 50 places;Non;Non;;Dérogation économique (score < 5);Inférieur à 3°;Ensoleillement insuffisant;0;Non renseigné
1815;48.14579129792025, -1.7736864915135562;"{""coordinates"": [[-1.773686491513556, 48.14579129792025]], ""type"": ""MultiPoint""}";v_parking.533;533;4885;Chemin de la Métairie;35210;Pacé;Parking usuel;Chemin de la Métairie;Public intercommunal;370;16;Moins de 50 places;Non;Oui;;Dérogation enjeu biodiversité;Inférieur à 4°;Ensoleillement insuffisant;0;Non renseigné
1816;48.152171078128774, -1.7609463171216513;"{""coordinates"": [[-1.760946317121651, 48.152171078128774]], ""type"": ""MultiPoint""}";v_parking.541;541;4958;Rue des Venelles;35210;Pacé;Parking usuel;Rue des Venelles;Public intercommunal;215;11;Moins de 50 places;Non;Oui;;Dérogation économique (score < 5);Inférieur à 3°;Ensoleillement insuffisant;0;Non renseigné
1817;48.154181798336374, -1.8293973598082987;"{""coordinates"": [[-1.829397359808299, 48.154181798336374]], ""type"": ""MultiPoint""}";v_parking.544;544;24318;Inconnu Mode doux non dénommé;35275;Saint-Gilles;Parking usuel;Rue du Centre;Public intercommunal;500;16;Moins de 50 places;Non;Oui;zone bleue - Réaménagement en 2023 (ZAC Centre bourg) - 16 places au lieu de 41 places avant réaménagement (500 m² contre 1610 m²);Non renseigné;Non renseigné;De 36 à 100 kWc;6;Non renseigné
1818;47.99362750920613, -1.6647935648915737;"{""coordinates"": [[-1.664793564891574, 47.99362750920613]], ""type"": ""MultiPoint""}";v_parking.612;612;25618;Rue de Chanteloup;35208;Orgères;Parking usuel;Cimetière;Public intercommunal;1160;33;Moins de 50 places;Non;Oui;n°7;Ombrière photovoltaïque;Non renseigné;De 36 à 100 kWc;5;Non renseigné
1819;48.09405680906625, -1.680888370727627;"{""coordinates"": [[-1.680888370727627, 48.09405680906625]], ""type"": ""MultiPoint""}";v_parking.628;628;8791;Boulevard Georges Clemenceau;35238;Rennes;Parking usuel;Boulevard Georges Clémenceau;Public intercommunal;2000;40;Moins de 50 places;Non;Oui;Parcelle CX 315 à diviser;Dérogation économique (score < 5);Inférieur à 5°;Ensoleillement insuffisant;0;Non renseigné
1828;48.222833935333, -1.795226226454099;"{""coordinates"": [[-1.795226226454099, 48.222833935333]], ""type"": ""MultiPoint""}";v_parking.680;680;4481;Rue du Tertre;35120;Gévezé;Parking usuel;Rue du Tertre;Public intercommunal;345;17;Moins de 50 places;Non;Oui;;Dérogation économique (score < 5);Non renseigné;Inférieur à 36 kWc;4;Non renseigné
1829;48.04333709052552, -1.6957801744095296;"{""coordinates"": [[-1.69578017440953, 48.04333709052552]], ""type"": ""MultiPoint""}";v_parking.703;703;1952;Fontenay;35066;Chartres-de-Bretagne;Parking de covoiturage;Lieu-dit Fontenay;Public intercommunal;460;20;Moins de 50 places;Non;Non;Absence de marquage horizontal;Dérogation enjeu biodiversité;Inférieur à 2°;Inférieur à 36 kWc;3;Non renseigné
1830;48.270903505429246, -1.8536368167940422;"{""coordinates"": [[-1.853636816794042, 48.270903505429246]], ""type"": ""MultiPoint""}";v_parking.715;715;19045;Place de la Mairie;35058;la Chapelle-Chaussée;Parking usuel;Place de la Mairie;Public intercommunal;400;20;Moins de 50 places;Non;Oui;;Dérogation économique (score < 5);Non renseigné;Inférieur à 36 kWc;3;Non renseigné
1832;48.245284363007485, -1.8526013835764947;"{""coordinates"": [[-1.852601383576495, 48.245284363007485]], ""type"": ""MultiPoint""}";v_parking.757;757;19128;Place Jean Gilbert;35144;Langan;Parking usuel;Place Jean Gilbert - Ecole;Public intercommunal;375;17;Moins de 50 places;Non;Oui;;Ombrière photovoltaïque;Non renseigné;Inférieur à 36 kWc;5;Non renseigné
1833;48.21454662985337, -1.888897160522308;"{""coordinates"": [[-1.888897160522308, 48.21454662985337]], ""type"": ""MultiPoint""}";v_parking.760;760;19531;Rue de la Mettrie;35245;Romillé;Parking usuel;Rue de la Mettrie;Public intercommunal;600;17;Moins de 50 places;Non;Oui;;Dérogation enjeu biodiversité;Non renseigné;Inférieur à 36 kWc;4;Non renseigné
1834;47.99563579784154, -1.6123921334830336;"{""coordinates"": [[-1.612392133483034, 47.99563579784154]], ""type"": ""MultiPoint""}";v_parking.764;764;24;Avenue François Mauriac;35032;Bourgbarré;Parking usuel;Avenue François Mauriac;Public intercommunal;375;15;Moins de 50 places;Non;Non;;Dérogation économique (score < 5);Non renseigné;Ensoleillement insuffisant;0;Non renseigné
1836;47.976854855337365, -1.5900612445165418;"{""coordinates"": [[-1.590061244516542, 47.976854855337365]], ""type"": ""MultiPoint""}";v_parking.771;771;358;Rue de Chanteloup;35088;Corps-Nuds;Parking usuel;Rue de Chanteloup;Public intercommunal;583;;Non renseigné;Non renseigné;Non renseigné;stationnement sur linéaire de voie;Dérogation contrainte d'urbanisme;Non renseigné;Inférieur à 36 kWc;3;Non renseigné
1837;47.97760271568626, -1.5608965945677917;"{""coordinates"": [[-1.560896594567792, 47.97760271568626]], ""type"": ""MultiPoint""}";v_parking.773;773;467;la Lande du Feu;35088;Corps-Nuds;Parking de covoiturage;Lieu-dit la Lande du Feu;Public départemental;565;16;Moins de 50 places;Non;Non;Absence de marquage horizontale - Source CG35 - gdb maj oct 2012;Hors cadre;Non renseigné;De 36 à 100 kWc;5;Non renseigné
1838;48.036583483839834, -1.7022199636914592;"{""coordinates"": [[-1.702219963691459, 48.036583483839834]], ""type"": ""MultiPoint""}";v_parking.801;801;1755;Avenue de Brocéliande;35066;Chartres-de-Bretagne;Parking usuel;Avenue de Brocéliande 1;Public intercommunal;1420;61;De 50 à 100 places;Non;Oui;;Dérogation économique (score < 5);Inférieur à 3°;Ensoleillement insuffisant;0;Non renseigné
1840;48.123340115236005, -1.8659457107406945;"{""coordinates"": [[-1.865945710740694, 48.123340115236005]], ""type"": ""MultiPoint""}";v_parking.823;823;2763;Place George C Padgett;35065;la Chapelle-Thouarault;Parking usuel;Place George C Padgett;Public intercommunal;245;11;Moins de 50 places;Non;Non;Absence de marquage horizontal;Dérogation économique (score < 5);Non renseigné;Inférieur à 36 kWc;4;Non renseigné
1841;48.12374998444955, -1.8692752463357567;"{""coordinates"": [[-1.869275246335757, 48.12374998444955]], ""type"": ""MultiPoint""}";v_parking.825;825;2817;Rue de la Rimaudière;35065;la Chapelle-Thouarault;Parking usuel;Rue de la Rimaudière - salle des sports;Public intercommunal;485;25;Moins de 50 places;Non;Oui;Absence de marquage horizontal;Dérogation enjeu biodiversité;Non renseigné;Ensoleillement insuffisant;0;Non renseigné
1842;48.0527387515225, -1.7912577620833157;"{""coordinates"": [[-1.791257762083316, 48.0527387515225]], ""type"": ""MultiPoint""}";v_parking.828;828;2862;Impasse du Clos Marguerite;35076;Chavagne;Parking usuel;Impasse du Clos Marguerite;Public intercommunal;940;34;Moins de 50 places;Non;Non;;Dérogation économique (score < 5);Non renseigné;Inférieur à 36 kWc;4;Non renseigné
1843;48.077466114725866, -1.794160672599301;"{""coordinates"": [[-1.794160672599301, 48.077466114725866]], ""type"": ""MultiPoint""}";v_parking.831;831;3002;Route départementale 334;35076;Chavagne;Parking de covoiturage;RD 334;Public intercommunal;636;31;Moins de 50 places;Non;Non;Absence de marquage horizontale;Dérogation enjeu biodiversité;Non renseigné;De 36 à 100 kWc;5;Non renseigné
1844;48.07662114917541, -1.8401013589249695;"{""coordinates"": [[-1.84010135892497, 48.07662114917541]], ""type"": ""MultiPoint""}";v_parking.847;847;3306;Avenue du Maréchal Leclerc;35196;Mordelles;Parking usuel;Avenue du Maréchal Leclerc1;Public intercommunal;1910;89;De 50 à 100 places;Non;Oui;;Dérogation gisement foncier;Non renseigné;De 100 à 300 kWc;7;Non renseigné
1845;48.072030890041816, -1.8490775632579368;"{""coordinates"": [[-1.849077563257937, 48.072030890041816]], ""type"": ""MultiPoint""}";v_parking.854;854;3339;Cours des Vauquigneux;35196;Mordelles;Parking usuel;Cours des Vauguigneux;Public intercommunal;775;22;Moins de 50 places;Non;Oui;;Dérogation économique (score < 5);Non renseigné;Ensoleillement insuffisant;0;Non renseigné
1846;48.09905906817185, -1.8020821009866483;"{""coordinates"": [[-1.802082100986648, 48.09905906817185]], ""type"": ""MultiPoint""}";v_parking.858;858;3591;Avenue de la Bouvardière;35240;le Rheu;Parking usuel;Avenue de la Bouvardière;Public intercommunal;620;19;Moins de 50 places;Non;Non;;Dérogation économique (score < 5);Inférieur à 4°;Inférieur à 36 kWc;4;Non renseigné
1847;48.10020470778986, -1.7940722277109837;"{""coordinates"": [[-1.794072227710984, 48.10020470778986]], ""type"": ""MultiPoint""}";v_parking.861;861;3621;Rue du Docteur Wagner;35240;le Rheu;Parking usuel;Rue du Docteur Wagner;Public intercommunal;290;18;Moins de 50 places;Non;Oui;;Dérogation économique (score < 5);Inférieur à 4°;Ensoleillement insuffisant;0;Non renseigné
1848;48.080422057980044, -1.7743221953289294;"{""coordinates"": [[-1.774322195328929, 48.080422057980044]], ""type"": ""MultiPoint""}";v_parking.872;872;3691;Place Saint-Mélaine;35240;le Rheu;Parking usuel;Place Saint-Mélaine;Public intercommunal;145;7;Moins de 50 places;Non;Non;;Dérogation économique (score < 5);Inférieur à 2°;Ensoleillement insuffisant;0;Non renseigné
1849;48.083041971422496, -1.7745702666768848;"{""coordinates"": [[-1.774570266676885, 48.083041971422496]], ""type"": ""MultiPoint""}";v_parking.875;875;3700;Rue de la Vigne;35240;le Rheu;Parking usuel;Rue de la Vigne 1;Public intercommunal;195;7;Moins de 50 places;Non;Oui;;Dérogation gisement foncier;Inférieur à 1°;Inférieur à 36 kWc;3;Non renseigné
1850;48.091139653693425, -1.793153472377329;"{""coordinates"": [[-1.793153472377329, 48.091139653693425]], ""type"": ""MultiPoint""}";v_parking.880;880;3736;les Challonges;35240;le Rheu;Parking usuel;Lieu-dit les Chalonges;Public intercommunal;1435;36;Moins de 50 places;Non;Oui;;Dérogation enjeu biodiversité;Inférieur à 3°;Ensoleillement insuffisant;0;Non renseigné
1851;48.118943929024525, -1.7618074010070672;"{""coordinates"": [[-1.761807401007067, 48.118943929024525]], ""type"": ""MultiPoint""}";v_parking.897;897;5564;Rue de Montfort;35353;Vezin-le-Coquet;Parking usuel;Rue de Montfort;Public intercommunal;795;22;Moins de 50 places;Non;Oui;;Dérogation économique (score < 5);Inférieur à 3°;Inférieur à 36 kWc;4;Non renseigné
